id,timestamp,balance,equity,margin,free_margin,margin_level,total_profit,symbol_pnl,chat_id
39503,2026-01-22 04:14:10.044576,82.63,85.21,1.1400000000000001,84.07,7474.561403508771,2.58,2.58,
39502,2026-01-22 04:14:08.953087,82.63,85.21,1.1400000000000001,84.07,7474.561403508771,2.58,0.0,
39501,2026-01-22 04:14:08.953087,82.63,85.21,1.1400000000000001,84.07,7474.561403508771,2.58,0.0,
39500,2026-01-22 04:13:59.951940,82.63,85.18,1.1400000000000001,84.04,7471.929824561403,2.55,2.55,
39499,2026-01-22 04:13:59.951940,82.63,85.18,1.1400000000000001,84.04,7471.929824561403,2.55,2.55,
39498,2026-01-22 04:13:58.859900,82.63,85.18,1.1400000000000001,84.04,7471.929824561403,2.55,0.0,
39497,2026-01-22 04:13:58.859900,82.63,85.18,1.1400000000000001,84.04,7471.929824561403,2.55,0.0,
39496,2026-01-22 04:13:49.859647,82.63,84.99,1.1400000000000001,83.85,7455.263157894736,2.36,2.36,
39495,2026-01-22 04:13:49.859647,82.63,84.99,1.1400000000000001,83.85,7455.263157894736,2.36,2.36,
39494,2026-01-22 04:13:48.814111,82.63,84.79,1.1400000000000001,83.65,7437.719298245614,2.16,0.0,
39493,2026-01-22 04:13:48.814111,82.63,84.79,1.1400000000000001,83.65,7437.719298245614,2.16,0.0,
39492,2026-01-22 04:13:39.772489,82.63,84.46,1.1400000000000001,83.32,7408.77192982456,1.83,1.83,
39491,2026-01-22 04:13:39.772489,82.63,84.46,1.1400000000000001,83.32,7408.77192982456,1.83,1.83,
39490,2026-01-22 04:13:38.775597,82.63,84.53,1.1400000000000001,83.39,7414.912280701754,1.9,0.0,
39489,2026-01-22 04:13:38.775597,82.63,84.53,1.1400000000000001,83.39,7414.912280701754,1.9,0.0,
39488,2026-01-22 04:13:29.676364,82.63,84.73,1.1400000000000001,83.59,7432.456140350877,2.1,2.1,
39487,2026-01-22 04:13:29.676364,82.63,84.73,1.1400000000000001,83.59,7432.456140350877,2.1,2.1,
39486,2026-01-22 04:13:28.736897,82.63,84.73,1.1400000000000001,83.59,7432.456140350877,2.1,0.0,
39485,2026-01-22 04:13:28.736897,82.63,84.73,1.1400000000000001,83.59,7432.456140350877,2.1,0.0,
39484,2026-01-22 04:13:19.587144,82.63,84.75,1.1400000000000001,83.61,7434.210526315789,2.12,2.12,
39483,2026-01-22 04:13:19.587144,82.63,84.75,1.1400000000000001,83.61,7434.210526315789,2.12,2.12,
39482,2026-01-22 04:13:18.697508,82.63,84.75,1.1400000000000001,83.61,7434.210526315789,2.12,0.0,
39481,2026-01-22 04:13:18.697508,82.63,84.75,1.1400000000000001,83.61,7434.210526315789,2.12,0.0,
39480,2026-01-22 04:13:09.495399,82.63,84.68,1.1400000000000001,83.54,7428.0701754385955,2.05,2.05,
39479,2026-01-22 04:13:09.495399,82.63,84.68,1.1400000000000001,83.54,7428.0701754385955,2.05,2.05,
39478,2026-01-22 04:13:08.660518,82.63,84.82,1.1400000000000001,83.68,7440.350877192981,2.19,0.0,
39477,2026-01-22 04:13:08.660518,82.63,84.82,1.1400000000000001,83.68,7440.350877192981,2.19,0.0,
39476,2026-01-22 04:12:59.404774,82.63,84.8,1.1400000000000001,83.66,7438.596491228069,2.17,2.17,
39475,2026-01-22 04:12:59.404774,82.63,84.8,1.1400000000000001,83.66,7438.596491228069,2.17,2.17,
39474,2026-01-22 04:12:58.614479,82.63,84.79,1.1400000000000001,83.65,7437.719298245614,2.16,0.0,
39473,2026-01-22 04:12:58.614479,82.63,84.79,1.1400000000000001,83.65,7437.719298245614,2.16,0.0,
39472,2026-01-22 04:12:49.315837,82.63,84.76,1.1400000000000001,83.62,7435.087719298245,2.13,2.13,
39471,2026-01-22 04:12:49.315837,82.63,84.76,1.1400000000000001,83.62,7435.087719298245,2.13,2.13,
39470,2026-01-22 04:12:48.577245,82.63,84.7,1.1400000000000001,83.56,7429.824561403509,2.07,0.0,
39469,2026-01-22 04:12:48.577245,82.63,84.7,1.1400000000000001,83.56,7429.824561403509,2.07,0.0,
39468,2026-01-22 04:12:39.218685,82.63,85.01,1.1400000000000001,83.87,7457.017543859649,2.38,2.38,
39467,2026-01-22 04:12:39.218685,82.63,85.01,1.1400000000000001,83.87,7457.017543859649,2.38,2.38,
39466,2026-01-22 04:12:38.538886,82.63,85.01,1.1400000000000001,83.87,7457.017543859649,2.38,0.0,
39465,2026-01-22 04:12:38.538886,82.63,85.01,1.1400000000000001,83.87,7457.017543859649,2.38,0.0,
39464,2026-01-22 04:12:29.127193,82.63,85.13,1.1400000000000001,83.99,7467.543859649122,2.5,2.5,
39463,2026-01-22 04:12:29.127193,82.63,85.13,1.1400000000000001,83.99,7467.543859649122,2.5,2.5,
39462,2026-01-22 04:12:28.499519,82.63,85.13,1.1400000000000001,83.99,7467.543859649122,2.5,0.0,
39461,2026-01-22 04:12:28.499519,82.63,85.13,1.1400000000000001,83.99,7467.543859649122,2.5,0.0,
39460,2026-01-22 04:12:18.995087,82.63,85.29,1.1400000000000001,84.15,7481.578947368421,2.66,2.66,
39459,2026-01-22 04:12:18.995087,82.63,85.29,1.1400000000000001,84.15,7481.578947368421,2.66,2.66,
39458,2026-01-22 04:12:18.461497,82.63,85.29,1.1400000000000001,84.15,7481.578947368421,2.66,0.0,
39457,2026-01-22 04:12:18.461497,82.63,85.29,1.1400000000000001,84.15,7481.578947368421,2.66,0.0,
39456,2026-01-22 04:12:08.903875,82.63,85.37,1.1400000000000001,84.23,7488.59649122807,2.74,2.74,
39455,2026-01-22 04:12:08.903875,82.63,85.37,1.1400000000000001,84.23,7488.59649122807,2.74,2.74,
39454,2026-01-22 04:12:08.419501,82.63,85.44,1.1400000000000001,84.3,7494.7368421052615,2.81,0.0,
39453,2026-01-22 04:12:08.419501,82.63,85.44,1.1400000000000001,84.3,7494.7368421052615,2.81,0.0,
39452,2026-01-22 04:11:58.812647,82.63,85.93,1.1400000000000001,84.79,7537.719298245614,3.3,3.3,
39451,2026-01-22 04:11:58.812647,82.63,85.93,1.1400000000000001,84.79,7537.719298245614,3.3,3.3,
39450,2026-01-22 04:11:58.379468,82.63,85.93,1.1400000000000001,84.79,7537.719298245614,3.3,0.0,
39449,2026-01-22 04:11:58.379468,82.63,85.93,1.1400000000000001,84.79,7537.719298245614,3.3,0.0,
39448,2026-01-22 04:11:48.721992,82.63,86.13,1.1400000000000001,84.99,7555.263157894736,3.5,3.5,
39447,2026-01-22 04:11:48.721992,82.63,86.13,1.1400000000000001,84.99,7555.263157894736,3.5,3.5,
39446,2026-01-22 04:11:48.344249,82.63,86.13,1.1400000000000001,84.99,7555.263157894736,3.5,0.0,
39445,2026-01-22 04:11:48.344249,82.63,86.13,1.1400000000000001,84.99,7555.263157894736,3.5,0.0,
39444,2026-01-22 04:11:38.304949,82.63,86.03,1.1400000000000001,84.89,7546.491228070176,3.4,0.0,
39443,2026-01-22 04:11:38.304949,82.63,86.03,1.1400000000000001,84.89,7546.491228070176,3.4,0.0,
39442,2026-01-22 04:11:28.268108,82.63,85.69,1.1400000000000001,84.55,7516.666666666666,3.06,0.0,
39441,2026-01-22 04:11:28.268108,82.63,85.69,1.1400000000000001,84.55,7516.666666666666,3.06,0.0,
39440,2026-01-22 04:11:18.227387,82.63,85.67,1.1400000000000001,84.53,7514.912280701754,3.04,0.0,
39439,2026-01-22 04:11:18.227387,82.63,85.67,1.1400000000000001,84.53,7514.912280701754,3.04,0.0,
39438,2026-01-22 04:11:08.191261,82.63,85.99,1.1400000000000001,84.85,7542.982456140349,3.36,0.0,
39437,2026-01-22 04:11:08.191261,82.63,85.99,1.1400000000000001,84.85,7542.982456140349,3.36,0.0,
39436,2026-01-22 04:10:58.151833,82.63,86.01,1.1400000000000001,84.87,7544.736842105263,3.38,0.0,
39435,2026-01-22 04:10:58.151833,82.63,86.01,1.1400000000000001,84.87,7544.736842105263,3.38,0.0,
39434,2026-01-22 04:10:00.841480,82.63,84.52,1.1400000000000001,83.38,7414.035087719297,1.8900000000000001,0.0,
39433,2026-01-22 04:10:00.841480,82.63,84.52,1.1400000000000001,83.38,7414.035087719297,1.8900000000000001,0.0,
39432,2026-01-22 04:09:53.482124,82.63,84.77,1.1400000000000001,83.63,7435.9649122806995,2.14,2.14,
39431,2026-01-22 04:09:53.482124,82.63,84.77,1.1400000000000001,83.63,7435.9649122806995,2.14,2.14,
39430,2026-01-22 04:09:50.802178,82.63,84.6,1.1400000000000001,83.46,7421.052631578947,1.97,0.0,
39429,2026-01-22 04:09:50.802178,82.63,84.6,1.1400000000000001,83.46,7421.052631578947,1.97,0.0,
39428,2026-01-22 04:09:43.367306,82.63,84.58,1.1400000000000001,83.44,7419.298245614034,1.95,1.95,
39427,2026-01-22 04:09:43.367306,82.63,84.58,1.1400000000000001,83.44,7419.298245614034,1.95,1.95,
39426,2026-01-22 04:09:40.762727,82.63,84.62,1.1400000000000001,83.48,7422.807017543859,1.99,0.0,
39425,2026-01-22 04:09:40.762727,82.63,84.62,1.1400000000000001,83.48,7422.807017543859,1.99,0.0,
39424,2026-01-22 04:09:33.244911,82.63,84.34,1.1400000000000001,83.2,7398.245614035088,1.71,1.71,
39423,2026-01-22 04:09:33.244911,82.63,84.34,1.1400000000000001,83.2,7398.245614035088,1.71,1.71,
39422,2026-01-22 04:09:30.713492,82.63,84.37,1.1400000000000001,83.23,7400.877192982456,1.74,0.0,
39421,2026-01-22 04:09:30.713492,82.63,84.37,1.1400000000000001,83.23,7400.877192982456,1.74,0.0,
39420,2026-01-22 04:09:23.151396,82.63,84.55,1.1400000000000001,83.41,7416.666666666666,1.92,1.92,
39419,2026-01-22 04:09:23.151396,82.63,84.55,1.1400000000000001,83.41,7416.666666666666,1.92,1.92,
39418,2026-01-22 04:09:20.673673,82.63,84.34,1.1400000000000001,83.2,7398.245614035088,1.71,0.0,
39417,2026-01-22 04:09:20.673673,82.63,84.34,1.1400000000000001,83.2,7398.245614035088,1.71,0.0,
39416,2026-01-22 04:09:13.038566,82.63,84.28,1.1400000000000001,83.14,7392.982456140351,1.65,1.65,
39415,2026-01-22 04:09:13.038566,82.63,84.28,1.1400000000000001,83.14,7392.982456140351,1.65,1.65,
39414,2026-01-22 04:09:10.638496,82.63,84.17,1.1400000000000001,83.03,7383.333333333333,1.54,0.0,
39413,2026-01-22 04:09:10.638496,82.63,84.17,1.1400000000000001,83.03,7383.333333333333,1.54,0.0,
39412,2026-01-22 04:09:02.883335,82.63,84.01,1.1400000000000001,82.87,7369.298245614034,1.38,1.38,
39411,2026-01-22 04:09:02.883335,82.63,84.01,1.1400000000000001,82.87,7369.298245614034,1.38,1.38,
39410,2026-01-22 04:09:00.601014,82.63,84.09,1.1400000000000001,82.95,7376.315789473683,1.46,0.0,
39409,2026-01-22 04:09:00.601014,82.63,84.09,1.1400000000000001,82.95,7376.315789473683,1.46,0.0,
39408,2026-01-22 04:08:52.772698,82.63,84.21,1.1400000000000001,83.07,7386.842105263157,1.58,1.58,
39407,2026-01-22 04:08:52.772698,82.63,84.21,1.1400000000000001,83.07,7386.842105263157,1.58,1.58,
39406,2026-01-22 04:08:50.564277,82.63,83.98,1.1400000000000001,82.84,7366.666666666666,1.35,0.0,
39405,2026-01-22 04:08:50.564277,82.63,83.98,1.1400000000000001,82.84,7366.666666666666,1.35,0.0,
39404,2026-01-22 04:08:42.686741,82.63,84.55,1.1400000000000001,83.41,7416.666666666666,1.92,1.92,
39403,2026-01-22 04:08:42.686741,82.63,84.55,1.1400000000000001,83.41,7416.666666666666,1.92,1.92,
39402,2026-01-22 04:08:40.531472,82.63,84.76,1.1400000000000001,83.62,7435.087719298245,2.13,0.0,
39401,2026-01-22 04:08:40.531472,82.63,84.76,1.1400000000000001,83.62,7435.087719298245,2.13,0.0,
39400,2026-01-22 04:08:32.589899,82.63,84.64,1.1400000000000001,83.5,7424.561403508771,2.01,2.01,
39399,2026-01-22 04:08:32.589899,82.63,84.64,1.1400000000000001,83.5,7424.561403508771,2.01,2.01,
39398,2026-01-22 04:08:30.493016,82.63,84.82,1.1400000000000001,83.68,7440.350877192981,2.19,0.0,
39397,2026-01-22 04:08:30.493016,82.63,84.82,1.1400000000000001,83.68,7440.350877192981,2.19,0.0,
39396,2026-01-22 04:08:22.498852,82.63,84.54,1.1400000000000001,83.4,7415.789473684211,1.9100000000000001,1.9100000000000001,
39395,2026-01-22 04:08:22.498852,82.63,84.54,1.1400000000000001,83.4,7415.789473684211,1.9100000000000001,1.9100000000000001,
39394,2026-01-22 04:08:20.451763,82.63,84.77,1.1400000000000001,83.63,7435.9649122806995,2.14,0.0,
39393,2026-01-22 04:08:20.451763,82.63,84.77,1.1400000000000001,83.63,7435.9649122806995,2.14,0.0,
39392,2026-01-22 04:08:12.367946,82.63,84.58,1.1400000000000001,83.44,7419.298245614034,1.95,1.95,
39391,2026-01-22 04:08:12.367946,82.63,84.58,1.1400000000000001,83.44,7419.298245614034,1.95,1.95,
39390,2026-01-22 04:08:10.413318,82.63,84.57,1.1400000000000001,83.43,7418.421052631578,1.94,0.0,
39389,2026-01-22 04:08:10.413318,82.63,84.57,1.1400000000000001,83.43,7418.421052631578,1.94,0.0,
39388,2026-01-22 04:08:02.283316,82.63,84.31,1.1400000000000001,83.17,7395.6140350877195,1.6800000000000002,1.6800000000000002,
39387,2026-01-22 04:08:02.283316,82.63,84.31,1.1400000000000001,83.17,7395.6140350877195,1.6800000000000002,1.6800000000000002,
39386,2026-01-22 04:08:00.375885,82.63,83.81,1.1400000000000001,82.67,7351.754385964912,1.18,0.0,
39385,2026-01-22 04:08:00.375885,82.63,83.81,1.1400000000000001,82.67,7351.754385964912,1.18,0.0,
39384,2026-01-22 04:07:52.167755,82.63,83.95,1.1400000000000001,82.81,7364.035087719297,1.32,1.32,
39383,2026-01-22 04:07:52.167755,82.63,83.95,1.1400000000000001,82.81,7364.035087719297,1.32,1.32,
39382,2026-01-22 04:07:50.338048,82.63,83.76,1.1400000000000001,82.62,7347.368421052632,1.13,0.0,
39381,2026-01-22 04:07:50.338048,82.63,83.76,1.1400000000000001,82.62,7347.368421052632,1.13,0.0,
39380,2026-01-22 04:07:42.048805,82.63,83.6,1.1400000000000001,82.46,7333.333333333331,0.97,0.97,
39379,2026-01-22 04:07:42.048805,82.63,83.6,1.1400000000000001,82.46,7333.333333333331,0.97,0.97,
39378,2026-01-22 04:07:40.301374,82.63,83.59,1.1400000000000001,82.45,7332.456140350877,0.96,0.0,
39377,2026-01-22 04:07:40.301374,82.63,83.59,1.1400000000000001,82.45,7332.456140350877,0.96,0.0,
39376,2026-01-22 04:07:31.920258,82.63,83.39,1.1400000000000001,82.25,7314.912280701754,0.76,0.76,
